5005,"Luke Mably","1976-03-01",""
5006,"Luke Newberry","1990-02-19",""
5007,"Luke Perry","1966-10-11",""
5008,"Luke Treadaway","1984-09-10",""
5009,"Lumi Cavazos","1968-12-21",""
5010,"Lunetta Savino","1957-11-02",""
5011,"Lupe Ontiveros","1942-09-17","2012-07-26"
5012,"Lusia Strus","",""
5013,"Lydia Hearst","1984-09-19",""
5014,"Lydia Wilson","",""
5015,"Lymari Nadal","1978-02-11",""
5016,"Lynda Boyd","1965-01-28",""
5017,"Lynn Cohen","1933-08-10",""
5018,"Lynn Hung","1983-04-10",""
5019,"Lynn Redgrave","1943-03-08","2010-05-02"
5020,"Lynn Shelton","",""
5021,"Lynn Whitfield","1953-05-06",""
5022,"Lynne Ramsay","1969-12-05",""
5023,"Lynne Thigpen","1948-12-22","2003-03-12"
5024,"Lysette Anthony","1963-09-26",""
5025,"Lyubov Agapova","",""
5026,"M. Emmet Walsh","1935-03-22",""
5027,"M. Night Shyamalan","1970-08-06",""
5028,"M.C. Gainey","1948-01-18",""
5029,"Mabel Cheung","1950-11-17",""
5030,"Mabrouk El Mechri","",""
5031,"Mac McDonald","1949-06-18",""
5032,"Macaulay Culkin","1980-08-26",""
5033,"Macha MÃ©ril","",""
5034,"Mackenzie Aladjem","",""
5035,"Mackenzie Crook","1971-09-29",""
5036,"Mackenzie Davis","1987-04-01",""
5037,"Mackenzie Foy","2000-11-10",""
5038,"Mackenzie Gray","1957-11-22",""
5039,"Mackenzie Phillips","1959-11-10",""
5040,"Madeleine Albright","1937-05-15",""
5041,"Madeline Carroll","1996-03-18",""
5042,"Madeline Kahn","1942-09-29","1999-12-03"
5043,"Madhavan","1970-06-01",""
5044,"Madhuri Dixit","1967-05-15",""
5045,"Madison Davenport","1996-11-22",""
5046,"Madison Lintz","",""
5047,"Madison McKinley","",""
5048,"Madison Pettis","1998-07-22",""
5049,"Madison Rothschild","",""
5050,"Mae Marsh","1894-11-09","1968-02-13"
5051,"Mae West","1893-08-17","1980-11-22"
5052,"Maeve Dermody","1985-11-02",""
5053,"Magda Apanowicz","1985-11-08",""
5054,"Magda Szubanski","1961-04-12",""
5055,"Maggie Carey","",""
5056,"Maggie Cheung","1964-09-20",""
5057,"Maggie Greenwald","1955-06-23",""
5058,"Maggie Siff","1974-06-21",""
5059,"Maggie Wheeler","1961-08-07",""
5060,"Magi Avila","",""
5061,"Mahadeo Shivraj","",""
5062,"Mai Charoenpura","1969-01-05",""
5063,"Maia Morgenstern","1962-05-01",""
5064,"Maika Monroe","1993-05-29",""
5065,"Maile Flanagan","1965-05-19",""
5066,"MaÃ¯wenn","1976-04-17",""
5067,"Majid Majidi","",""
5068,"Mako","1936-10-25",""
5069,"Maksim Fadeev","1968-05-06",""
5070,"Malcolm D. Lee","1970-01-11",""
5071,"Malcolm Goodwin","",""
5072,"Malese Jow","1991-02-18",""
5073,"Malik Yoba","1967-09-17",""
5074,"Malika","",""
5075,"Malone Thomas","",""
5076,"Malonn LÃ©vana","",""
5077,"Mamoru Hosoda","1967-09-19",""
5078,"Man Li","1953-01-14",""
5079,"Mandy Gonzalez","",""
5080,"Mani Bharathi","",""
5081,"Manish Dayal","1983-06-17",""
5082,"Manny Perez","1969-05-05",""
5083,"Manoj Bajpayee","1969-04-23",""
5084,"MÃ¥ns MÃ¥rlind","1969-07-29",""
5085,"Manuela Velasco","1975-10-23",""
5086,"Mara Wilson","",""
5087,"Marama Corlett","",""
5088,"Marc Abraham","",""
5089,"Marc Anthony","1975-11-03",""
5090,"Marc Bennett","",""
5091,"Marc Blucas","1972-01-11",""
5092,"Marc Donato","1989-01-25",""
5093,"Marc F. Adler","",""
5094,"Marc Forby","1970-06-02",""
5095,"Marc Forster","1969-11-30",""
5096,"Marc John Jefferies","1990-05-16",""
5097,"Marc Lawrence","1917-07-19","2001-08-28"
5098,"Marc Levin","",""
5099,"Marc Macaulay","1957-10-13",""
5100,"Marc SchÃ¶lermann","1971-10-14",""
5101,"Marc Singer","",""
5102,"Marc Trottier","1976-05-22",""
5103,"Marc Webb","1974-08-31",""
5104,"Marcel Iures","1951-08-02",""
5105,"Marcela Mar","1983-07-05",""
5106,"Marcell Nagy","",""
5107,"Marcella Lentz-Pope","",""
5108,"Marcello Mastroianni","1924-09-28","1996-12-19"
5109,"Marcia DeBonis","1960-06-04",""
5110,"Marcia Wallace","1942-11-01","2013-10-25"
5111,"Marcio Garcia","1970-04-17",""
5112,"Marco Hofschneider","1969-10-18",""
5113,"Marco Kreuzpaintner","1977-03-11",""
5114,"Marco Schnabel","",""
5115,"Marco St. John","1939-05-07",""
5116,"Marco TreviÃ±o","",""
5117,"Marcos Siega","1969-06-08",""
5118,"Marcus Chong","1967-07-08",""
5119,"Marcus Dunstan","",""
5120,"Marcus Lyle Brown","1970-12-26",""
5121,"Marcus Nispel","1963-05-26",""
5122,"Marcus Raboy","1965-11-30",""
5123,"Mare Winningham","1959-05-16",""
5124,"Marg Helgenberger","1958-11-16",""
5125,"Margaret Cho","1968-12-05",""
5126,"Margaret Hamilton","1902-12-09","1985-05-16"
5127,"Margaret Tracey","",""
5128,"Margarita Levieva","1980-02-09",""
5129,"Margo Harshman","1986-03-04",""
5130,"Margot Kidder","1948-10-17",""
5131,"Mari Koda","1986-08-03",""
5132,"MarÃ­a Alche","1983-04-23",""
5133,"MarÃ­a Aura","",""
5134,"MarÃ­a Botto","1974-02-10",""
5135,"Maria Canals-Barrera","1966-09-28",""
5136,"Maria Conchita Alonso","1957-06-29",""
5137,"Maria Dizzia","1974-12-29",""
5138,"Maria Doyle Kennedy","1964-09-25",""
5139,"Maria Grazia Cucinotta","1968-07-27",""
5140,"Maria Maggenti","",""
5141,"Maria Schrader","1965-09-27",""
5142,"Maria Thayer","1975-10-30",""
5143,"MarÃ­a Valverde","1987-03-24",""
5144,"Mariah Carey","1970-03-27",""
5145,"Marian Dziedziel","1947-08-05",""
5146,"Marian Marsh","1913-10-17","2006-11-09"
5147,"Marian Seldes","1928-08-23","2014-10-06"
5148,"Marianna Palka","1981-09-07",""
5149,"Marianne Denicourt","1966-05-14",""
5150,"Maribel VerdÃº","1970-10-02",""
5151,"Maricel Ãlvarez","",""
5152,"Marie Avgeropoulos","1986-06-17",""
5153,"Marie FÃ©ret","1945-05-26","2015-04-28"
5154,"Marie Gillain","1975-06-18",""
5155,"Marie Pillet","1941-07-20","2009-02-13"
5156,"Marie-Anne Chazel","1951-09-19",""
5157,"Marie-JosÃ©e Croze","1970-02-23",""
5158,"Mariel Hemingway","1961-11-22",""
5159,"Marielle Heller","1979-10-01",""
5160,"Mariette Monpierre","",""
5161,"Marilyn Agrelo","",""
5162,"Marilyn Burns","1949-05-07","2014-08-05"
5163,"Marilyn Manson","1969-01-05",""
5164,"Marilyn Norry","",""
5165,"Marilyn Rising","",""
5166,"Marin Hinkle","1966-03-23",""
5167,"Marina Golbahari","",""
5168,"Marina Hands","1975-01-10",""
5169,"Marina Sirtis","1955-03-29",""
5170,"Marina Vlady","1938-05-10",""
5171,"Mario Cimarro","1971-06-01",""
5172,"Mario Lopez","1973-10-10",""
5173,"Mario Monicelli","1915-05-15","2010-11-29"
5174,"Mario Van Peebles","1957-01-15",""
5175,"Marion Ross","1928-10-25",""
5176,"Marisa Coughlan","1974-03-17",""
5177,"Marisa Saks","1982-05-23",""
5178,"Marisol Nichols","1973-11-02",""
5179,"Marius A. Markevicius","1976-09-03",""
5180,"Mark A.Z. DippÃ©","",""
5181,"Mark Addy","1964-01-14",""
5182,"Mark Andrews","1968-09-12",""
5183,"Mark Bazeley","1970-09-30",""
5184,"Mark Brown","",""
5185,"Mark Camacho","1964-04-12",""
5186,"Mark Caven","1960-04-23",""
5187,"Mark Chinnery","",""
5188,"Mark Christopher","1963-07-08",""
5189,"Mark Christopher Lawrence","1964-05-22",""
5190,"Mark De Alessandro","",""
5191,"Mark Dindal","",""
5192,"Mark Duplass","1976-12-07",""
5193,"Mark Fantasia","",""
5194,"Mark Feuerstein","1971-06-08",""
5195,"Mark Gatiss","1966-10-17",""
5196,"Mark Helfrich","",""
5197,"Mark Hengst","1964-03-07",""
5198,"Mark Herman","",""
5199,"Mark Illsley","1958-06-04",""
5200,"Mark L. Lester","1946-11-26",""
5201,"Mark L. Young","",""
5202,"Mark Margolis","1939-11-26",""
5203,"Mark Moses","1958-02-24",""
5204,"Mark Mylod","",""
5205,"Mark Neveldine","1973-05-11",""
5206,"Mark Osborne","1970-09-17",""
5207,"Mark Pellington","1962-03-17",""
5208,"Mark Piznarski","",""
5209,"Mark Rendall","1988-10-21",""
5210,"Mark Rolston","1956-12-07",""
5211,"Mark Romanek","1959-09-18",""
5212,"Mark Rosman","",""
5213,"Mark Rydell","1929-03-23",""
5214,"Mark Rylance","1960-01-18",""
5215,"Mark Sandrich","1901-10-26","1945-03-04"
5216,"Mark Steven Johnson","1964-10-30",""
5217,"Mark Tarlov","",""
5218,"Mark Tonderai","",""
5219,"Mark Torgl","",""
5220,"Mark Valley","1964-12-24",""
5221,"Mark Walters","1950-02-22",""
5222,"Mark Waters","1960-01-18",""
5223,"Mark Webber","1980-07-19",""
5224,"Mark Williams","",""
5225,"Mark Wingett","1961-01-01",""
5226,"Mark Young","",""
5227,"Mark Zupan","1975-05-20",""
5228,"MarkÃ©ta IrglovÃ¡","1988-02-28",""
5229,"Marko Zaror","1978-06-10",""
5230,"Marla Gibbs","1931-06-14",""
5231,"Marla Sokoloff","1980-12-19",""
5232,"Marlee Matlin","1965-08-24",""
5233,"Marlene Forte","",""
5234,"Marley Shelton","1974-04-12",""
5235,"Marlon Brando","1924-04-03","2004-07-01"
5236,"Marques Houston","1981-08-04",""
5237,"Marri Savinar","",""
5238,"Mars Callahan","",""
5239,"Marsha Thomason","1976-01-19",""
5240,"Marshal Hilton","",""
5241,"Marshall Allman","1984-04-05",""
5242,"Marshall Bell","1942-09-28",""
5243,"Marta Etura","1978-10-28",""
5244,"Martha Coolidge","1946-08-17",""
5245,"Martha MacIsaac","1984-10-11",""
5246,"Martijn Lakemeier","1993-09-17",""
5247,"Martin Balsam","1919-11-04","1996-02-13"
5248,"Martin Brest","1951-08-08",""
5249,"Martin Campbell","1968-10-13",""
5250,"Martin Clunes","1961-11-28",""
5251,"Martin Compston","1984-05-08",""
5252,"Martin Dew","1968-01-18",""
5253,"Martin Donovan","1957-08-19",""
5254,"Martin Hancock","",""
5255,"Martin Henderson","1974-10-08",""
5256,"Martin Koolhoven","1969-04-25",""
5257,"Martin Kove","1946-03-06",""
5258,"Martin Landau","1928-06-20",""
5259,"Martin Lawrence","1965-04-16",""
5260,"Martin Lucey","",""
5261,"Martin McDonagh","1970-03-26",""
5262,"Martin Ritt","1914-03-02","1990-12-08"
5263,"Martin Scorsese","1942-11-17",""
5264,"Martin Semmelrogge","1955-12-08",""
5265,"Martin Sharpe","",""
5266,"Martin Short","1950-03-26",""
5267,"Martin Starr","1982-07-30",""
5268,"Martin Weisz","1966-03-27",""
5269,"Martina Gedeck","1961-09-14",""
5270,"Marty Lindsey","1970-12-14",""
5271,"Martyn Pick","",""
5272,"Marv Albert","1941-06-12",""
5273,"Mary Astor","1906-05-03","1987-09-25"
5274,"Mary Carr","1874-03-14","1973-06-24"
5275,"Mary Catherine Garrison","1973-12-19",""
5276,"Mary Elizabeth Mastrantonio","1958-11-17",""
5277,"Mary Goggin","1952-08-12",""
5278,"Mary Harron","1953-01-12",""
5279,"Mary J. Blige","1971-01-11",""
5280,"Mary Kate Wiles","",""
5281,"Mary Kay Place","1947-09-23",""
5282,"Mary Lambert","",""
5283,"Mary Lynn Rajskub","1971-06-22",""
5284,"Mary McCormack","1969-02-08",""
5285,"Mary McDonnell","1952-04-28",""
5286,"Mary McGuckian","1965-05-27",""
5287,"Mary Mouser","1996-05-09",""
5288,"Mary Norwood","",""
5289,"Mary Page Keller","1961-03-03",""
5290,"Mary Pat Kelly","",""
5291,"Mary Tsoni","",""
5292,"Mary Tyler Moore","1936-12-29","2017-01-25"
5293,"Mary-Kate Olsen","1986-06-13",""
5294,"Maryam Keshavarz","",""
5295,"Masayuki Ochiai","",""
5296,"Masi Oka","1974-12-27",""
5297,"Mason Gamble","1986-01-16",""
5298,"Mason Lee","1990-05-30",""
5299,"Master P","1945-01-01",""
5300,"Mateo Gil","1972-09-23",""
5301,"Matheus Nachtergaele","1969-01-03",""
5302,"Mathew Buck","1990-12-01",""
5303,"Mathieu Amalric","1965-10-25",""
5304,"Mathieu Kassovitz","1967-08-03",""
5305,"Matias Varela","1980-06-23",""
5306,"Matisyahu","1978-06-30",""
5307,"Matt Bennett","1968-04-09",""
5308,"Matt Berry","1974-05-02",""
5309,"Matt Bettinelli-Olpin","",""
5310,"Matt Birch","",""
5311,"Matt Bomer","1977-10-11",""
5312,"Matt Bushell","1974-01-08",""
5313,"Matt Cimber","",""
5314,"Matt Cohen","",""
5315,"Matt Crabtree","",""
5316,"Matt Craven","1956-11-10",""
5317,"Matt Damon","1970-10-08",""
5318,"Matt Day","1971-09-28",""
5319,"Matt Dillon","1964-02-18",""
5320,"Matt Frewer","1958-01-04",""
5321,"Matt Gerald","",""
5322,"Matt Hill","",""
5323,"Matt Hunter","",""
5324,"Matt Jackson","",""
5325,"Matt Johnson","",""
5326,"Matt Jones","1981-11-01",""
5327,"Matt Keeslar","1972-10-15",""
5328,"Matt King","1983-07-28",""
5329,"Matt Letscher","1970-06-26",""
5330,"Matt Long","1980-05-18",""
5331,"Matt Lucas","1974-03-05",""
5332,"Matt Maiellaro","",""
5333,"Matt Malloy","",""
5334,"Matt Marr","",""
5335,"Matt McCoy","1958-05-20",""
5336,"Matt O'Leary","1987-07-06",""
5337,"Matt Piedmont","",""
5338,"Matt Price","",""
5339,"Matt Prokop","1990-07-29",""
5340,"Matt Reeves","1966-04-27",""
5341,"Matt Ross","1970-01-03",""
5342,"Matt Schulze","1972-07-03",""
5343,"Matt Servitto","1965-04-07",""
5344,"Matt Shively","1990-09-15",""
5345,"Matt Smith","1982-10-28",""
5346,"Matt Stone","1971-05-26",""
5347,"Matt Walsh","1964-10-13",""
5348,"Matt Williams","",""
5349,"Matthew Alan","",""
5350,"Matthew Borlenghi","1967-05-25",""
5351,"Matthew Bright","1965-07-08",""
5352,"Matthew Broderick","1962-03-21",""
5353,"Matthew Cowles","1944-09-28","2014-05-22"
5354,"Matthew Daddario","",""
5355,"Matthew Diamond","",""
5356,"Matthew Emerick","",""
5357,"Matthew Feeney","1968-07-12",""
5358,"Matthew Glave","1963-08-19",""
5359,"Matthew Gray Gubler","1980-03-09",""
5360,"Matthew Gumley","1997-02-07",""
5361,"Matthew Hastings","1967-10-21",""
5362,"Matthew Knight","1994-02-16",""
5363,"Matthew Lawrence","1980-02-11",""
5364,"Matthew Macfadyen","1974-10-17",""
5365,"Matthew McConaughey","1969-11-04",""
5366,"Matthew McGrory","1973-05-17","2005-08-09"
5367,"Matthew Modine","1959-03-22",""
5368,"Matthew O'Callaghan","",""
5369,"Matthew Perry","1969-08-19",""
5370,"Matthew R. Anderson","",""
5371,"Matthew Robbins","1945-07-15",""
5372,"Matthew Settle","1969-09-17",""
5373,"Matthew Sunderland","",""
5374,"Matthew Vaughn","1971-03-07",""
5375,"Matthew Walker","",""
5376,"Matthew Watts","",""
5377,"Matthew Ziff","1991-03-24",""
5378,"Matthias Habich","1940-01-12",""
5379,"Matty Rich","1971-11-06",""
5380,"Maude Apatow","1997-12-15",""
5381,"Maura Tierney","1965-02-03",""
5382,"Maureen McCormick","1956-08-05",""
5383,"Maurice Compte","",""
5384,"Maurice Joyce","1969-03-13",""
5385,"Maurice LaMarche","1958-03-30",""
5386,"Maurice RoÃ«ves","1937-03-19",""
5387,"Maurizio Benazzo","",""
5388,"Maury Chaykin","1949-07-27","2010-07-27"
5389,"Max Adler","1986-01-17",""
5390,"Max Beesley","1971-04-16",""
5391,"Max Casella","1967-06-06",""
5392,"Max Cullen","1940-04-29",""
5393,"Max FÃ¤rberbÃ¶ck","1950-09-22",""
5394,"Max Gail","1943-04-05",""
5395,"Max Joseph","",""
5396,"Max Kerstein","",""
5397,"Max Mayer","",""
5398,"Max Minghella","1985-09-16",""
5399,"Max Records","1997-06-18",""
5400,"Max Riemelt","1984-01-07",""
5401,"Max Ryan","",""
5402,"Max Wright","1943-08-02",""
5403,"Maximilian Dirr","1983-01-06",""
5404,"Maximilian Schell","1930-12-08","2014-02-01"
5405,"Maxine Bahns","1971-02-28",""
5406,"Maxwell Moody","",""
5407,"Maya Angelou","1928-04-04","2014-05-28"
5408,"McG","1968-08-09",""
5409,"Mckenna Grace","2006-06-25",""
5410,"Meat Loaf","1947-09-27",""
5411,"Meg Crosbie","2003-07-11",""
5412,"Meg Foster","1948-05-10",""
5413,"Megalyn Echikunwoke","1983-05-28",""
5414,"Megan Ambuhl Graner","",""
5415,"Megan Burns","1986-06-25",""
5416,"Megan Charpentier","",""
5417,"Megan Franich","",""
5418,"Megan Hilty","1981-03-29",""
5419,"Megan Mullally","1958-11-12",""
5420,"Megan Park","1986-07-24",""
5421,"Meghan Heffern","1983-10-03",""
5422,"Meghan Ory","1982-08-20",""
5423,"Megyn Price","1971-03-24",""
5424,"Mehcad Brooks","1980-10-25",""
5425,"Mei MelanÃ§on","1980-03-03",""
5426,"Meiert Avis","",""
5427,"Mekhi Phifer","1974-12-29",""
5428,"Mekia Cox","",""
5429,"Mel Blanc","1908-05-30","1989-07-10"
5430,"Mel Brooks","1926-06-28",""
5431,"Mel Eslyn","1983-08-19",""
5432,"Mel Ferrer","1917-08-25","2008-06-02"
5433,"Mel Gibson","1956-01-03",""
5434,"Mel Rodriguez","1973-06-12",""
5435,"Mel Smith","1952-12-03","2013-07-19"
5436,"Mel Stuart","1928-09-02","2012-08-09"
5437,"MÃ©lanie Doutey","1978-11-22",""
5438,"Melanie Griffith","1957-08-09",""
5439,"Melanie Kinnaman","1953-12-18",""
5440,"Melanie Papalia","1984-07-11",""
5441,"Melina Kanakaredes","1967-04-23",""
5442,"Melinda Clarke","1969-04-24",""
5443,"Melinda Dillon","1939-10-13",""
5444,"Melissa Benoist","1988-10-04",""
5445,"Melissa Bolona","",""
5446,"MÃ©lissa DÃ©sormeaux-Poulin","",""
5447,"Melissa Gilbert","1964-05-08",""
5448,"Melissa McMeekin","1972-11-20",""
5449,"Melissa Ordway","1983-03-31",""
5450,"Melissa Roxburgh","1992-12-10",""
5451,"Melissa Sagemiller","1974-06-01",""
5452,"Melissa Sturm","",""
5453,"MÃ©lissa Theuriau","1978-07-18",""
5454,"Melonie Diaz","1984-04-25",""
5455,"Melora Walters","1960-10-21",""
5456,"Melvil Poupaud","1973-01-26",""
5457,"Melville Shavelson","1917-04-01","2007-08-08"
5458,"Melvin Van Peebles","1932-08-21",""
5459,"Melvyn Douglas","1901-04-05","1981-08-04"
5460,"Mem Ferda","1963-10-30",""
5461,"Mennan Yapo","",""
5462,"Menno Meyjes","",""
5463,"Merab Ninidze","1965-11-03",""
5464,"Mercedes MorÃ¡n","1955-09-21",""
5465,"Meredith Hagner","1987-05-31",""
5466,"Meredith Scott Lynn","1970-03-08",""
5467,"Merritt Wever","1980-08-11",""
5468,"Merry Clayton","1948-12-25",""
5469,"Mervyn LeRoy","1900-10-15","1987-09-13"
5470,"Meryl Streep","1949-06-22",""
5471,"Method Man","1971-01-11",""
5472,"Mews Small","1942-03-20",""
5473,"Mhairi Calvey","1988-05-07",""
5474,"Mia Barron","",""
5475,"Mia Farrow","1945-02-09",""
5476,"Mia Kirshner","1975-01-25",""
5477,"MÃ­a Maestro","1968-03-31",""
5478,"Mia Sara","1967-06-19",""
5479,"Mia Wasikowska","1989-10-14",""
5480,"Mic Rodgers","",""
5481,"Micah Sloat","",""
5482,"Michael Aaron Milligan","",""
5483,"Michael Abbott Jr.","1978-07-08",""
5484,"Michael Anderson","",""
5485,"Michael Angarano","1987-12-03",""
5486,"Michael Apted","1941-02-10",""
5487,"Michael Bay","1965-02-17",""
5488,"Michael Beach","1963-10-30",""
5489,"Michael Beck","",""
5490,"Michael Berryman","1948-09-04",""
5491,"Michael Biehn","1956-07-31",""
5492,"Michael Bolten","1991-07-27",""
5493,"Michael Bowen","1953-06-21",""
5494,"Michael Bower","1975-02-12",""
5495,"Michael Brandon","1945-04-20",""
5496,"Michael Burke","",""
5497,"Michael Byrne","1943-11-07",""
5498,"Michael C. Williams","1966-11-22",""
5499,"Michael Caton-Jones","1957-10-15",""
5500,"Michael Cerveris","1960-11-06",""
5501,"Michael Chapman","",""
5502,"Michael Chernus","1977-08-08",""
5503,"Michael Cimino","1939-02-03","2016-07-02"
5504,"Michael Clancy","",""
5505,"Michael Cohn","1951-09-05",""
5506,"Michael Corrente","1959-04-06",""
5507,"Michael Cortez","",""
5508,"Michael Crichton","1942-10-23","2008-11-04"
5509,"Michael Cristofer","1945-01-22",""
5510,"Michael Cudlitz","1964-12-29",""
5511,"Michael Cuesta","1963-07-08",""
5512,"Michael Curtiz","1886-12-24","1962-04-10"
5513,"Michael D. Sellers","",""
5514,"Michael DeLorenzo","1959-10-31",""
5515,"Michael Derek","1942-01-31","1994-02-19"
5516,"Michael Des Barres","1948-01-24",""
5517,"Michael Dinner","",""
5518,"Michael Dorman","1981-04-26",""
5519,"Michael Dorn","1952-12-09",""
5520,"Michael Dougherty","1974-10-28",""
5521,"Michael Douglas","1944-09-25",""
5522,"Michael Dowse","1973-04-19",""
5523,"Michael Dudikoff","1954-10-08",""
5524,"Michael Eisner","1942-03-07",""
5525,"Michael Elian","",""
5526,"Michael Elphick","1946-09-19","2002-09-07"
5527,"Michael Emerson","1954-09-07",""
5528,"Michael Fassbender","1977-04-02",""
5529,"Michael Gaston","1967-02-15",""
5530,"Michael Gornick","",""
5531,"Michael Gough","1956-12-03",""
5532,"Michael Greyeyes","1967-06-04",""
5533,"Michael Gross","1947-06-21",""
5534,"Michael Haneke","1942-03-23",""
5535,"Michael Harding","",""
5536,"Michael Herz","",""
5537,"Michael Higgenbottom","",""
5538,"Michael Hitchcock","1958-07-28",""
5539,"Michael Hoffman","1956-11-30",""
5540,"Michael Hoffman Jr.","1981-02-27",""
5541,"Michael Horse","1951-12-21",""
5542,"Michael Imperioli","1966-03-26",""
5543,"Michael Irby","1972-11-16",""
5544,"Michael J. Bassett","",""
5545,"Michael J. Burg","1968-12-28",""
5546,"Michael J. Morris","1907-05-26","1979-06-11"
5547,"Michael J. Pollard","1939-05-30",""
5548,"Michael Jai White","1967-11-10",""
5549,"Michael Jeter","1952-08-26","2003-03-30"
5550,"Michael Joiner","",""
5551,"Michael Jordan","1987-02-09",""
5552,"Michael Kang","1954-09-14",""
5553,"Michael Kelly","1969-05-22",""
5554,"Michael Kitchen","1948-10-31",""
5555,"Michael Landers","1962-03-12",""
5556,"Michael Landes","1972-09-18",""
5557,"Michael Landon Jr.","1964-06-20",""
5558,"Michael Lehmann","1957-03-30",""
5559,"Michael Lembeck","1948-06-25",""
5560,"Michael Lerner","1941-06-22",""
5561,"Michael Lieber","",""
5562,"Michael Lonsdale","1931-05-24",""
5563,"Michael Mann","1943-02-05",""
5564,"Michael Martin","",""
5565,"Michael Mayer","",""
5566,"Michael McCullers","",""
5567,"Michael McElhatton","",""
5568,"Michael McGlone","1972-08-10",""
5569,"Michael McGowan","1966-04-14",""
5570,"Michael McKean","1947-10-17",""
5571,"Michael McLafferty","1972-09-05",""
5572,"Michael McMillian","1978-10-21",""
5573,"Michael Meredith","1967-09-22",""
5574,"Michael Michele","1966-08-30",""
5575,"Michael Monks","",""
5576,"Michael Moore","1954-04-23",""
5577,"Michael Mosley","1957-03-22",""
5578,"Michael Nardone","1967-01-20",""
5579,"Michael Nouri","1945-12-09",""
5580,"Michael Nyqvist","1960-11-08",""
5581,"Michael O. Sajbel","",""
5582,"Michael O'Keefe","1977-07-27",""
5583,"Michael O'Neill","",""
5584,"Michael Palin","1943-05-05",""
5585,"Michael Papajohn","1964-11-07",""
5586,"Michael ParÃ©","",""
5587,"Michael Parks","1940-04-24",""
5588,"Michael Parle","1958-10-09",""
5589,"Michael Patrick Jann","1970-05-15",""
5590,"Michael Patrick King","1954-09-14",""
5591,"Michael Polish","1970-10-30",""
5592,"Michael Pollan","1955-02-06",""
5593,"Michael Potts","",""
5594,"Michael Pressman","1950-07-01",""
5595,"Michael Radford","1946-02-24",""
5596,"Michael Rady","1981-08-20",""
5597,"Michael Rapaport","1970-03-20",""
5598,"Michael Raymond-James","1977-12-24",""
5599,"Michael Richards","1975-07-05",""
5600,"Michael Rispoli","1960-11-27",""
5601,"Michael Ritchie","1938-11-28","2001-04-16"
5602,"Michael Roark","1983-05-09",""
5603,"Michael Roemer","1928-01-01",""
